,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.5384205835686766,-0.06786460924502433,0.004751498171373325,0.22782529665834733,-0.03994010905368851,0.00448803726432151,-0.04294028376558558,-0.028188604582327723,0.14223347911772846,-0.05914638495523951,0.011558216469943162,-0.02669870122571516,0.021573971865233247,-0.05178508422670561,0.0006306226950913307,0.01036511861555546,0.10144638221342551,-0.056723084480185156,0.05108978342527001,0.10080500053202988,-0.034675927413827023,0.024456382995737214,-0.052733035716972756,0.014380875248485895,0.0588106287558097,0.05843966992841287,0.013598979019061245,-0.012372646090263435,-0.030695200618274826,-0.03932099592652987,-0.005186803912607946,0.006492246875719819,-0.044328672386374,0.058464901973318426,-0.06698886373624141,-0.04970764906239074,-0.022497307010154618,0.04942104350349324,0.06492590665674902,-0.045822278914657004,0.05060476161753136,0.06012112692714678,-0.03409878853764163,0.1337429781732428,-0.056305988608573755,0.06944717629807683,0.03541381201257553,-0.023823677611657636,-0.0389007331789583,0.01948933586370182,0.07437807776726126,0.07971611306230242,-0.007809036561258922,-0.019219777684368375,0.021572123793300577,0.04608790203853376,0.0671217795886841,-0.005445922047161403,-0.178208343491747,0.0356715906348733,0.060782863367603246,-0.004258899097492487,-0.17125275747590435,-0.025076267156798893,0.007668843916852499,0.008433528668967618,-0.022457207032344665,-0.12105037008369922,0.019420611073281496,-0.023217911149453083,1.1372946683872127e-16
1,0.49613538998986667,0.02003164950321592,-0.07529304004575638,0.07549938019468799,-0.0949777224154194,0.0193568951934399,-0.012519698822938173,-0.10544791052281073,0.05838330512342419,-0.011831759050422308,0.00664513579204487,-0.026287700956356182,0.02343642110120195,0.01711341055578626,0.015362611538251738,0.05086025898091207,0.0387140274140833,-0.012609080969101983,-0.05010306685434967,-0.006529845616779941,0.02637068056742449,0.05206287971534073,0.006945341562539667,0.04339461364542413,0.03327452431264592,-0.05012138130856421,0.013773836988278257,0.030119624063767458,-0.02661364571171922,-0.008501544321483883,0.10576495777573622,-0.038149281325708245,-0.02624437494128885,0.014984101274042615,-0.035248975382540855,-0.01351926750385599,0.060957938293185944,-0.009839303614824565,0.03524313611549456,0.02288222802237873,0.09095490800408935,0.0016910488658700134,-0.015880734308618902,0.05110606291300338,0.07559909410290037,0.10972839881989906,0.14122346735388436,-0.07350920059874566,0.12350538588772997,0.10089128165828337,0.08025116953791747,0.03157145743536817,-0.08081017149460219,0.011525354426758574,0.031052736499820818,-0.04673599986012061,0.005975468686496851,-0.027876563855660633,0.19143212075417396,-0.23127335329489276,0.2955900713142725,-0.021509770426661037,0.14422123783154617,0.006669826921902745,-0.009824501191856619,-0.009167748514436155,0.0040621017952556385,-0.006069772577304382,-0.0012037892277355835,0.000517044764172659,1.1372946683872093e-16
2,0.41243353707735464,0.06203796986722821,-0.05427979836196325,0.24177593845440143,0.027669297952337142,0.17681918026025176,0.06684421223786575,-0.009333205075572245,0.16273569161908466,0.048518750134960945,-0.10248115886788288,-0.002877008083423011,-0.011947118605259556,0.13788079170185252,0.11813643787309563,-0.13154091939147272,0.013465162637077066,-0.03330168034335954,-0.0321156741077171,-0.07683829893794364,0.056293860105846666,-0.12992862304947456,0.06652928583357706,-0.03668610840104823,-0.054278472744295335,-0.09748941625858654,-0.0498810585203731,-0.07203352603177962,-0.013194793939388503,-0.11161723901046908,0.0020699145180036117,-0.08380166510234505,0.05914977137128292,-0.0756360431735311,0.15118501814763316,0.026908645418230515,0.0251222426645038,-0.02948181082757838,0.015494763311853467,0.019317748748817868,0.014304570928455418,-0.07571845871951279,0.05945084978115092,0.022675063523929173,0.023336946685849243,0.019866409345080868,-0.007097481675424314,-0.06496307444171921,-0.12420792743207701,-0.005605280595510992,-0.06081736855036454,-0.04357802621862711,0.0583819437171661,-0.020485123485733597,0.10912382472477994,-0.08502658115378184,0.11851169371446024,-0.1441957284321545,-0.15970696008861615,0.008501871152925052,-0.06361343478751036,0.2182375796418877,0.2021470336089229,-0.02780238915244229,0.0184893018537936,-0.03129595281222507,0.02015477651840518,-0.008083248684120031,-0.005385379288665631,-7.567517586368979e-05,1.1372946683872085e-16
3,-0.018180110797595538,-0.01282731493263295,-0.19692729043472645,0.02940844035872232,0.1402145729996227,0.100631635950857,0.02494533322359452,-0.09038045089262277,0.2341342069047451,0.09141508614381684,-0.025163773104018638,-0.09086392017210607,0.06210130476154176,-0.1623353053653868,0.30456610892778113,-0.35754881934135035,-0.22998087807081302,-0.12108433743428333,-0.039086918507364926,0.10688238456575185,0.09199694509429071,0.002097742140514536,-0.04469789952982886,-0.1914417097298138,0.31088210654571785,-0.18712032685714516,-0.2089839577231887,-0.028892460578291965,-0.0018129418415266734,0.01619124928697348,-0.04051323328320718,0.10901456695703439,0.235154115227744,-0.07452899934418916,-0.1048131055538702,0.16668905482124907,-0.14218635849073627,-0.0543242763417391,-0.04039267380119938,-0.007805673412968266,-0.05730981785461296,0.1377163181555838,-0.07542785042043873,-0.07501000948231581,-0.008738602736149938,0.012386653915959103,0.012916077981318611,0.08129276427233315,-0.021949273072532,-0.031109712255026935,0.027003451877279278,-0.04669483324036934,-0.016956555850611767,0.006876979560323242,0.01171822542590046,-0.022731612178723794,-0.06474995559474611,0.041697553234421425,0.019408032511096976,0.0022626669273696416,0.03898957778602499,-0.0414646463398788,-0.023452587029331586,0.002612008733985596,-0.0182741143098994,0.0007967153910166141,-0.0023193780132446376,0.0008578300121326374,-0.00018763249494077925,0.00017250641667370547,1.1372946683872053e-16
4,-0.2728933663516859,0.20053385109639746,-0.014145274243846602,-0.20706465354737835,-0.2586915653608066,0.2521255698951601,-0.3478862132228873,-0.03496271092911766,-0.006921135240052642,0.07499327790855166,-0.1766705508709552,-0.07303609903936083,-0.06215917695713808,-0.18887965529914072,-0.04028765915760715,-0.07603121279854236,-0.012831860379988918,-0.04066750778403991,0.2548191480069868,-0.025195146334919448,-0.08886600995524395,-0.00022083337028266903,-0.19006892601283726,-0.10525970926125362,0.05524701988166968,0.05373647953606864,0.022020484127854865,0.02080216110645502,-0.07552228966277909,-0.08307485520583255,0.031211513038035044,-0.0012853840254383824,-0.06326700209921973,0.010250839149392791,0.008739083305199093,0.07718452891885282,-0.019712939115421886,0.02932241464013001,0.12056417645402437,0.15584435838732066,0.19834951525716898,-0.1309077867005503,0.024761054525696123,0.07533986406580888,0.19496960387022055,-0.1054966332793198,0.054072927081029204,0.05114036348531396,0.15152559423537967,-0.09153020919708142,-0.11179098690093582,0.01114041129837817,0.008930334062143216,-0.005661630913850594,-0.15359418386576365,-0.12712359624814173,-0.002393477994555732,0.056192342029241386,-0.08492135439240751,0.05862056740396882,0.05485236524418633,0.04895687978738707,0.007012647253164133,0.0028341313745654855,-0.004938522412703639,-0.004112599900348552,-0.0007921013535761964,0.0018565965029146,0.0012049783439528228,-0.0022726108068376214,1.1372946683872088e-16
5,-0.23335002217027478,-0.12348513779264221,0.07394701999268889,-0.19853417050955585,0.2425371653469113,0.08085176059160053,0.0340037473485414,0.06329387244028693,0.1541103286565551,0.027659498620463876,-0.13233781127585795,0.1443253531348583,-0.03850523449260011,-0.16185826312360407,0.11369250148818798,0.2517942450863551,0.18205654220476872,-0.10818331908134109,-0.05923053897686233,-0.2577313490046462,0.00026046902979835567,-0.01195142034921757,-0.00653591547683307,-0.16616974713596547,0.03755164311239022,-0.21111777759662595,0.1067851195060739,0.42546523420582133,-0.02708375003872573,-0.1282785727657428,-0.1455731729769332,0.1558561556854077,0.03799806469867829,-0.053708616581035214,0.12022074451513017,-0.08745575034615953,-0.008736283965438973,-0.07552764041983068,0.0806842746202675,-0.20952541494852192,-0.05379498593299157,-0.11198806518896899,0.03905015938459399,0.03773065322969782,-0.08298549065297962,0.05136880301187848,0.0699808393806107,0.04338029571989941,0.06692085588006931,-0.015280824696950942,0.02461852349652121,0.017261159050078776,-0.003989958229224013,-0.05805508258830464,-0.02251722758487961,0.026911860251250506,0.015979022184063912,-0.03321867719409352,-0.010782317643278274,-0.019604993875291674,0.0029356627578236995,-0.006360743476912547,-0.015807237175947512,-0.011835006613320636,-0.012869927799401739,-0.00807033644672023,-0.0014477298795986919,0.0009305873138894921,-0.0026631436825627227,-0.0013341860275362814,1.1372946683872093e-16
6,0.048214239118477775,0.042257829835302026,0.01478191753513054,-0.0879561784774023,-0.1013338567289105,0.09646450745700888,-0.10814013057653206,-0.16560426750158727,-0.1282002772567988,0.12692584222146597,-0.05982188377190222,0.08282451490434792,-0.049800735880037694,0.20452069637779874,-0.03313166317525925,0.18621900087234522,-0.02724327519504728,-0.1439932965922088,-0.08939888210148211,-0.13069674854316446,-0.0025919764993174543,-0.18554009571140986,-0.031044065807758453,0.056764620887184085,0.05506606359977367,-0.13066434851642272,0.20697484874590566,-0.025930792775293674,0.12485738963955509,0.26886990331443616,0.05855146121337406,0.1456005262844443,-0.017307768381328265,0.06661008393755227,-0.06711610328940304,0.18574851731834646,-0.022946298466186527,-0.20565446468386497,0.17884257527587283,0.20739744289914241,-0.0628494805353424,0.014212952026951038,-0.18755984540518858,0.06975620083580204,-0.08336124314234748,-0.02346808379084799,0.10901307931008343,0.00040814872344210293,-0.08696053836901366,-0.06579728386250878,0.0758751756958827,-0.006154573450068407,0.0885588187232453,0.16897278099340324,0.05518523249015553,0.07288680624461104,0.0204418203064785,0.03111199255400079,-0.00453867479870052,0.03904264202423171,-0.01048462000133193,0.013153577310477796,0.01291739225930124,0.013076752918505092,-0.0008055928840629196,0.0047844263402853715,0.0005967672425431745,-0.0029768030695467443,-0.0003141360879770538,-2.458686965735125e-05,1.1372946683872073e-16
7,-0.16242547446746855,-0.06750171627272347,0.06073568423757662,0.04850588577167658,0.0005283477299826608,0.15588560789603392,-0.002383278250014175,0.1801073331647514,-0.10575633579397271,-0.16248417291443576,0.29412061731180356,-0.04402256710698103,-0.11134317921389582,-0.08488049379368356,0.14332701566388842,0.11214700211512763,0.030793116693400135,-0.21987506618321578,-0.17872864711326567,0.09527424963300393,0.036417111336702716,-0.14176557368894627,0.31106013099539975,-0.11429195714496479,-0.02467328307159415,0.1360201306720408,-0.2271614115272853,-0.07553517451605683,-0.11744230558326751,0.16329561225861527,0.08013910916121395,0.12384065922875759,0.0330117383113296,0.30501623930203836,0.0461675625119736,0.012961423596053444,0.04542380676467432,-0.08678746192858088,-0.09423495634913208,0.04190977564082279,0.07037307683454684,-0.20018048497861152,0.15520787109114678,-0.024446317834293036,-0.02095980469114017,-0.016539565334292423,0.1141533791436014,0.09761092217190286,0.05214670802843692,0.016370011107677895,-0.042840928896599344,0.04624714822900035,0.0462826635530503,-0.031903068387416085,0.03708266270530021,0.0037430649581712432,-0.043406565083058804,0.011870584362941116,-0.0374548481872788,0.008860262991261613,0.029559505055020956,0.0072453901303355245,-0.012834483927455696,0.0033428684791633793,-0.003736043705241916,-0.0028382279356192978,0.0037292948971583417,-0.002616069581803991,-0.0012479746718391492,0.0006042934086508412,1.1372946683872083e-16
8,-0.013454864906975951,-0.06669518903211706,-0.0453544466445802,-0.06831608848475408,0.01932728847499375,-0.17730447284704978,0.121217245254648,-0.15433014615454868,-0.2970810844020142,-0.11908944600876226,0.18854269790522304,-0.15390652465652954,-0.18467856453604062,0.14121731612363717,0.26516504595426754,-0.2590122906839078,-0.15771880308946887,-0.12924456373551685,-0.022253267703661598,0.13419385495317346,-0.07079462791154023,0.03868662634147047,-0.08129598963081983,-0.002860797881082849,-0.08270084116711783,-0.1259182630948339,0.22956990979913944,0.11579607086304204,-0.09979476711234901,-0.11192512642824734,-0.0690607298550501,-0.00828295060476399,0.04041019972594997,0.19062378494575982,-0.048648778643996735,-0.06623107326890607,0.03629607329392409,-0.042817078648169624,0.16893986477762066,0.0712235300247637,-0.03607962312052789,0.030001713362445157,0.10490291434416135,0.07528403168182386,0.012040218141348657,-0.007693543465439195,-0.21700807542884124,-0.05269287544941777,0.153561659571511,-0.08371292219389158,0.004924354802676459,0.0712857440947244,-0.0027410609476771776,-0.0015837206479429949,-0.006930122029256614,0.06075129512066195,0.05035885928733569,-0.023061170118745068,0.010771123431035175,-0.10514414124307447,-0.06410474548593184,0.05643227521183158,-0.02247575779770154,0.019502861797444877,-0.004946028606183029,-0.009781306414901427,0.0003344575702475593,-0.00022887908353441504,-0.00399781374328377,0.0011711730959337659,1.1372946683872078e-16
9,0.051802637285274886,-0.1769237867013339,0.15719670919918832,-0.1259488936234617,-0.09638526195535586,-0.07317315999536947,-0.00227682156918477,0.047892765829600704,0.01831436035374466,-0.019821982637859427,0.050706624456296416,0.02439727244480253,0.11888609324470174,0.091509637772184,-0.1466062273468992,0.1304808592694227,0.01864258775068677,-0.17638445799314664,-0.071763754663648,-0.2349553087398994,0.015645609029741797,0.06414026850041088,-0.054672608077376124,0.006155143616974085,-0.09261125472244264,0.0032048961581381172,-0.18057030587577946,-0.01985378379881769,-0.1064714748791311,0.018178515716411388,-0.050002959823435715,0.15180123193229042,-0.0010010554988811053,-0.09092338044649662,0.05029465300394484,0.175712837207981,-0.04199462514900002,0.23911410003899358,-0.06162824115572748,0.2519915870869016,-0.24836448341919137,0.13855295299722273,0.13142665003856474,-0.03339528233527641,-0.01686672704329841,0.20903714161990353,-0.15073797415283638,0.014835930810710864,0.05982118759638015,-0.05986024366174952,-0.0618931980982609,0.0833791896080562,-0.10175917648197158,0.05112565124588858,-0.0795314591810598,-0.0334751136347334,-0.03242409406904867,0.010575256195744448,-0.08411519615905182,-0.03808906293535561,0.049652288255347864,0.03661367695891629,0.006031850392238704,-0.014546402515854071,0.010048675523152565,-0.0031083576042705997,0.002247663685815524,-0.002518155127376409,0.0017596964820239857,0.001228850731986256,1.1372946683872066e-16
